"__insert_date","campaign_id","channel","url","text","clicks","comments","date","engagements","impressions","likes","url_clicks","retweets","spend","video_total_views"
2023-02-07 11:54:40,"42",Twitter,https://twitter.com/coegi_social/status/1615325507041509377,Welcome to a student community that checks every box on your list. We can’t wait to welcome you to Mizzou!,0,0,2023-01-30,0,5,0,0,0,0,1
2023-02-07 11:54:40,"30",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"48",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-30,0,131,0,0,0,1,32
2023-02-07 11:54:40,"11",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-30,0,114,0,0,0,0,20
2023-02-07 11:54:40,"11",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"38",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"15",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-30,0,8,0,0,0,0,1
2023-02-07 11:54:40,"26",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"39",Twitter,https://twitter.com/coegi_social/status/1615416495772733441,Enroll now and breathe easy! Mizzou is your new home away from home.,0,0,2023-01-30,0,91,0,0,0,0,0
2023-02-07 11:54:40,"45",Twitter,https://twitter.com/coegi_social/status/1615416256319918108,Research at Mizzou can look like anything and be anywhere! What will you discover?,0,0,2023-01-30,0,55,0,0,0,0,14
2023-02-07 11:54:40,"19",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,131,1,2023-01-30,134,38626,3,75,1,100,0
2023-02-07 11:54:40,"12",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,162,0,2023-01-30,162,42738,0,124,0,54,0
2023-02-07 11:54:40,"17",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,13,0,2023-01-30,13,8876,0,8,0,22,0
2023-02-07 11:54:40,"19",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,36,0,2023-01-30,36,11099,0,31,0,32,0
2023-02-07 11:54:40,"8",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,108,0,2023-01-30,109,27639,5,55,0,62,0
2023-02-07 11:54:40,"42",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,21,0,2023-01-30,21,6764,0,12,0,18,0
2023-02-07 11:54:40,"3",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,12,0,2023-01-30,12,6222,0,8,0,15,0
2023-02-07 11:54:40,"8",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,131,0,2023-01-30,133,42051,3,90,0,53,0
2023-02-07 11:54:40,"22",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"4",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,424,0,2023-01-30,424,127465,4,339,0,161,0
2023-02-07 11:54:40,"16",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,5,0,2023-01-30,5,845,0,4,0,1,0
2023-02-07 11:54:40,"39",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,5,0,2023-01-30,5,1200,0,4,0,1,0
2023-02-07 11:54:40,"40",Twitter,https://twitter.com/coegi_social/status/1615416380609757184,The memories you’ll make at Mizzou will last a lifetime.,0,0,2023-01-30,0,118,0,0,0,1,56
2023-02-07 11:54:40,"23",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"19",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",0,0,2023-01-30,0,3,0,0,0,0,1
2023-02-07 11:54:40,"41",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",25,0,2023-01-30,36,1424,1,12,0,4,320
2023-02-07 11:54:40,"10",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-30,0,169,0,0,0,1,42
2023-02-07 11:54:40,"31",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-30,0,3,0,0,0,0,3
2023-02-07 11:54:40,"26",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-30,0,130,0,0,0,1,31
2023-02-07 11:54:40,"36",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",1,0,2023-01-30,1,169,0,0,0,1,38
2023-02-07 11:54:40,"7",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",61,0,2023-01-30,91,4762,3,32,0,17,1262
2023-02-07 11:54:40,"1",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-30,0,0,0,0,0,0,0
2023-02-07 11:54:40,"8",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,30,0,2023-01-30,48,1232,0,20,0,4,318
2023-02-07 11:54:40,"50",Twitter,https://twitter.com/coegi_social/status/1615416060475228161,There’s no better time to get to know your new home! It’s time to plan your visit to Mizzou.,1,0,2023-01-30,1,65,0,1,0,0,16
2023-02-07 11:54:40,"3",Twitter,https://twitter.com/thaislip/status/1590730904921579520,"The Wawa FlyThru Pickup Lane is now open at 639 East Lincoln Highway in Langhorne only! No need to park, leave your… https://t.co/cZdr72ikaj",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"1",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,0,0,2023-01-29,0,3,0,0,0,0,0
2023-02-07 11:54:40,"9",Twitter,https://twitter.com/thaislip/status/1589664710437339136,"Free coffee vibes only ☕ ❤️ Wawa Rewards members, it’s that time again: Free Coffee Tuesdays are BACK through the e… https://t.co/8CILb8ZpLB",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"10",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,139,0,2023-01-29,140,42899,1,113,0,54,0
2023-02-07 11:54:40,"6",Twitter,https://twitter.com/coegi_social/status/1615416256319918108,Research at Mizzou can look like anything and be anywhere! What will you discover?,0,0,2023-01-29,0,60,0,0,0,0,21
2023-02-07 11:54:40,"29",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,150,0,2023-01-29,151,37144,8,64,1,96,0
2023-02-07 11:54:40,"48",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",58,0,2023-01-29,81,5213,0,26,0,18,1448
2023-02-07 11:54:40,"45",Twitter,https://twitter.com/coegi_social/status/1615325305173835779,"Because you can’t study ALL of the time. There are endless things to see, do and experience at Mizzou.",0,0,2023-01-29,0,10,0,0,0,0,1
2023-02-07 11:54:40,"4",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"44",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,29,0,2023-01-29,42,888,1,16,0,3,231
2023-02-07 11:54:40,"1",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",0,0,2023-01-29,0,6,0,0,0,3,0
2023-02-07 11:54:40,"38",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-29,0,5,0,0,0,0,3
2023-02-07 11:54:40,"18",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"24",Twitter,https://twitter.com/coegi_social/status/1615325507041509377,Welcome to a student community that checks every box on your list. We can’t wait to welcome you to Mizzou!,0,0,2023-01-29,0,9,0,0,0,0,1
2023-02-07 11:54:40,"31",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"29",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-29,0,224,0,0,0,1,51
2023-02-07 11:54:40,"10",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,1,0,2023-01-29,1,1320,0,1,0,2,0
2023-02-07 11:54:40,"8",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,450,0,2023-01-29,450,126738,4,354,0,160,0
2023-02-07 11:54:40,"14",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,152,0,2023-01-29,153,42570,1,125,0,53,0
2023-02-07 11:54:40,"48",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,4,0,2023-01-29,4,944,0,3,0,1,0
2023-02-07 11:54:40,"45",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,25,0,2023-01-29,26,8115,0,10,0,20,0
2023-02-07 11:54:40,"50",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,109,1,2023-01-29,110,25987,3,58,0,60,0
2023-02-07 11:54:40,"14",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,20,0,2023-01-29,20,7728,0,4,0,22,0
2023-02-07 11:54:40,"44",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-29,0,6,0,0,0,0,3
2023-02-07 11:54:40,"5",Twitter,https://twitter.com/coegi_social/status/1615416060475228161,There’s no better time to get to know your new home! It’s time to plan your visit to Mizzou.,0,0,2023-01-29,0,68,0,0,0,0,26
2023-02-07 11:54:40,"24",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,21,0,2023-01-29,21,7288,0,12,0,18,0
2023-02-07 11:54:40,"14",Twitter,https://twitter.com/coegi_social/status/1615325667935002627,"Shopping, hiking, film fests, food, SEC sports and more! Mizzou has everything you need (and want) in a college experience.",0,0,2023-01-29,0,6,0,0,0,0,1
2023-02-07 11:54:40,"41",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"18",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"23",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"11",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"32",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"35",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"32",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"46",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",4,0,2023-01-29,5,195,0,1,0,2,56
2023-02-07 11:54:40,"30",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"17",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"20",Twitter,https://twitter.com/coegi_social/status/1615416380609757184,The memories you’ll make at Mizzou will last a lifetime.,0,0,2023-01-29,0,116,0,0,0,1,52
2023-02-07 11:54:40,"26",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"20",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",32,0,2023-01-29,53,1706,0,21,0,5,439
2023-02-07 11:54:40,"30",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-29,0,203,0,0,0,1,52
2023-02-07 11:54:40,"17",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",0,0,2023-01-29,0,224,0,0,0,8,58
2023-02-07 11:54:40,"8",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-29,0,8,0,0,0,0,1
2023-02-07 11:54:40,"2",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,3,0,2023-01-29,3,164,0,1,0,2,38
2023-02-07 11:54:40,"47",Twitter,https://twitter.com/coegi_social/status/1615327067448528897,A student section like no other at a school like no other. We can’t wait to see your Tiger spirit.,0,0,2023-01-29,0,17,0,0,0,0,8
2023-02-07 11:54:40,"9",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"19",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"34",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-29,0,0,0,0,0,0,0
2023-02-07 11:54:40,"16",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,1,0,2023-01-29,1,190,0,0,0,2,53
2023-02-07 11:54:40,"30",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-29,0,195,0,0,0,2,56
2023-02-07 11:54:40,"46",Twitter,https://twitter.com/coegi_social/status/1593321283072262144,It’s a season-defining decision. Time to choose more and regret less. Go with a seed company that doesn’t make you… https://t.co/IyzctnHe2O,46,0,2023-01-29,47,11157,0,14,0,32,0
2023-02-07 11:54:40,"49",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,3,0,2023-01-29,3,213,0,0,0,1,40
2023-02-07 11:54:40,"43",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",3,0,2023-01-29,3,202,0,0,0,5,61
2023-02-07 11:54:40,"29",Twitter,https://twitter.com/coegi_social/status/1615416495772733441,Enroll now and breathe easy! Mizzou is your new home away from home.,0,0,2023-01-29,0,108,0,0,0,1,0
2023-02-07 11:54:40,"16",Twitter,https://twitter.com/thaislip/status/1590730904921579520,"The Wawa FlyThru Pickup Lane is now open at 639 East Lincoln Highway in Langhorne only! No need to park, leave your… https://t.co/cZdr72ikaj",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"10",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",0,0,2023-01-28,0,3,0,0,0,0,3
2023-02-07 11:54:40,"20",Twitter,https://twitter.com/thaislip/status/1589664710437339136,"Free coffee vibes only ☕ ❤️ Wawa Rewards members, it’s that time again: Free Coffee Tuesdays are BACK through the e… https://t.co/8CILb8ZpLB",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"31",Twitter,https://twitter.com/coegi_social/status/1615416495772733441,Enroll now and breathe easy! Mizzou is your new home away from home.,0,0,2023-01-28,0,47,0,0,0,0,0
2023-02-07 11:54:40,"37",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"10",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-28,0,4,0,0,0,0,1
2023-02-07 11:54:40,"46",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,16,0,2023-01-28,26,668,1,10,0,2,172
2023-02-07 11:54:40,"1",Twitter,https://twitter.com/coegi_social/status/1615325667935002627,"Shopping, hiking, film fests, food, SEC sports and more! Mizzou has everything you need (and want) in a college experience.",0,0,2023-01-28,0,4,0,0,0,0,0
2023-02-07 11:54:40,"44",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-28,0,159,0,0,0,1,21
2023-02-07 11:54:40,"9",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,1,0,2023-01-28,1,159,0,0,0,1,34
2023-02-07 11:54:40,"14",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"37",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",0,0,2023-01-28,0,4,0,0,0,0,3
2023-02-07 11:54:40,"29",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",1,0,2023-01-28,1,178,0,0,0,2,31
2023-02-07 11:54:40,"6",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-28,0,3,0,0,0,0,1
2023-02-07 11:54:40,"9",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-28,0,182,0,0,0,1,39
2023-02-07 11:54:40,"43",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,1,0,2023-01-28,1,150,0,1,0,1,32
2023-02-07 11:54:40,"19",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"30",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",1,0,2023-01-28,3,159,0,1,0,1,39
2023-02-07 11:54:40,"22",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,0,0,2023-01-28,0,4,0,0,0,0,0
2023-02-07 11:54:40,"22",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"10",Twitter,https://twitter.com/coegi_social/status/1615325305173835779,"Because you can’t study ALL of the time. There are endless things to see, do and experience at Mizzou.",0,0,2023-01-28,0,6,0,0,0,0,0
2023-02-07 11:54:40,"3",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,6,0,2023-01-28,8,394,0,3,0,1,74
2023-02-07 11:54:40,"17",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"19",Twitter,https://twitter.com/coegi_social/status/1615416256319918108,Research at Mizzou can look like anything and be anywhere! What will you discover?,0,0,2023-01-28,0,20,0,0,0,0,4
2023-02-07 11:54:40,"25",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"8",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"13",Twitter,https://twitter.com/coegi_social/status/1615416060475228161,There’s no better time to get to know your new home! It’s time to plan your visit to Mizzou.,0,0,2023-01-28,0,25,0,0,0,0,9
2023-02-07 11:54:40,"2",Twitter,https://twitter.com/coegi_social/status/1616468671517364225,Saving big is as easy as applying to Mizzou. Automatic scholarships are just a few clicks away.,1,0,2023-01-28,1,157,0,0,0,1,20
2023-02-07 11:54:40,"43",Twitter,https://twitter.com/coegi_social/status/1615325507041509377,Welcome to a student community that checks every box on your list. We can’t wait to welcome you to Mizzou!,0,0,2023-01-28,0,1,0,0,0,0,0
2023-02-07 11:54:40,"41",Twitter,https://twitter.com/coegi_social/status/1583102106541690880,"Don’t miss the chance to pick out your new home! Apply now, priority housing opens Dec. 1.",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"12",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"38",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",21,0,2023-01-28,31,803,0,12,0,2,199
2023-02-07 11:54:40,"39",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"43",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-28,0,4,0,0,0,0,0
2023-02-07 11:54:40,"34",Twitter,https://twitter.com/coegi_social/status/1617664748077678592,"On campus or runway-side in New York City, Mizzou helps Tigers achieve anything they dream of.",62,0,2023-01-28,84,5309,4,23,0,20,1378
2023-02-07 11:54:40,"35",Twitter,https://twitter.com/coegi_social/status/1615416380609757184,The memories you’ll make at Mizzou will last a lifetime.,0,0,2023-01-28,0,79,0,0,0,0,39
2023-02-07 11:54:40,"50",Twitter,https://twitter.com/coegi_social/status/1617401873165651968,"Coffee shops, restaurants, theaters, boutiques and more. Just steps away from Mizzou’s beautiful campus.",0,0,2023-01-28,0,134,0,0,0,1,27
2023-02-07 11:54:40,"3",Twitter,https://twitter.com/coegi_social/status/1617665160574910464,Start at Mizzou and find yourself in the center of everything.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"18",Twitter,https://twitter.com/coegi_social/status/1615327067448528897,A student section like no other at a school like no other. We can’t wait to see your Tiger spirit.,0,0,2023-01-28,0,6,0,0,0,0,1
2023-02-07 11:54:40,"26",Twitter,https://twitter.com/coegi_social/status/1583102110819811329,Live with students who share your goals and interests! Apply now and become part of a Freshman Interest Group at Mizzou.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"34",Twitter,https://twitter.com/coegi_social/status/1583102097045786630,Looking for a great academic and campus experience? We’re ready when you are. Apply now.,0,0,2023-01-28,0,0,0,0,0,0,0
2023-02-07 11:54:40,"31",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,135,0,2023-01-28,135,41596,0,107,0,53,0
2023-02-07 11:54:40,"32",Twitter,https://twitter.com/coegi_social/status/1603511991980662791,A partner you can trust to give you the right seed and advice to make planning simple.,0,0,2023-01-28,0,0,0,0,0,0,0
