"__insert_date","ad_id","add_to_cart","adset_id","campaign_id","channel","clicks","comments","creative_id","creative_title","objective","buying_type","campaign_type","creative_body","date","likes","shares","comments","views","clicks","impressions","mobile_app_install","inline_link_clicks","purchase","complete_registration","purchase_value","shares","spend","purchase","views"
2023-02-07 11:54:19,"1",49,"1","1",Facebook,9,1,"1",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,0,1,0,9,4095,0,9,17,0,411,0,39,17,0
2023-02-07 11:54:19,"6",10,"6","6",Facebook,0,0,"6",Quelque chose de savoureux et fromageux!,OUTCOME_SALES,AUCTION,Social,🤤 Fondez pour nos nouveaux pains CheeZZy farcis.,2023-02-06,0,0,0,0,0,0,0,0,6,0,180,0,0,6,0
2023-02-07 11:54:19,"34",155,"34","34",Facebook,21,0,"34","",OUTCOME_SALES,AUCTION,Social,"",2023-02-06,0,0,0,0,21,12965,0,21,46,0,1193,0,97,46,0
2023-02-07 11:54:19,"13",1535,"13","13",Facebook,237,4,"13",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,0,4,0,237,137072,6,237,604,0,13221,0,1129,604,0
2023-02-07 11:54:19,"6",55,"6","6",Facebook,5,0,"6",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,0,0,0,5,3839,0,5,8,0,246,0,25,8,0
2023-02-07 11:54:19,"8",10,"8","8",Facebook,4,0,"8",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Get one large pizza at regular price and get a 2nd free with code BOGOA9! 🍕🍕*9PM and later.,2023-02-06,0,0,0,0,4,1202,0,4,1,0,22,0,8,1,0
2023-02-07 11:54:19,"39",5,"39","39",Facebook,4,0,"39",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,1,0,0,4,1594,0,4,3,0,58,1,17,3,0
2023-02-07 11:54:19,"16",0,"16","16",Facebook,1,0,"16",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 12.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,1,689,0,1,0,0,0,0,5,0,0
2023-02-07 11:54:19,"44",0,"44","44",Facebook,0,0,"44",Combinez Pizza et autres mets,OUTCOME_SALES,AUCTION,Social,Vous ne savez pas quoi manger? Pas de problème! Combinez vos mets et obtenez exactement ce que vous (ou vos amis) voulez.,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"28",242,"28","28",Facebook,0,0,"28",Something full of cheesy goodness!,OUTCOME_SALES,AUCTION,Social,🤤 Melt for our NEW Stuffed Cheesy Bread. 🧀 🥖,2023-02-06,0,0,0,0,0,0,0,0,112,0,2803,0,0,112,0
2023-02-07 11:54:19,"23",3,"23","23",Facebook,0,0,"23",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,3,0,39,0,0,3,0
2023-02-07 11:54:19,"3",0,"3","3",Facebook,0,0,"3",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,44,0,703,0,0,0,0,0,0,5,0,44
2023-02-07 11:54:19,"34",0,"34","34",Facebook,0,0,"34",Find Your Perfect Mix and Match,APP_INSTALLS,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"14",247,"14","14",Facebook,0,0,"14",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,109,0,2580,0,0,109,0
2023-02-07 11:54:19,"18",190,"18","18",Facebook,0,0,"18",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,1,0,38,0,989,0,0,38,0
2023-02-07 11:54:19,"13",0,"13","13",Facebook,0,0,"13",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"23",5,"23","23",Facebook,3,0,"23",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 12.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,3,703,0,3,1,0,23,0,6,1,0
2023-02-07 11:54:19,"44",130,"44","44",Facebook,0,0,"44",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,1,0,31,0,594,0,0,31,0
2023-02-07 11:54:19,"30",0,"30","30",Facebook,3,0,"30",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 14.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,3,1226,0,3,0,0,0,0,7,0,0
2023-02-07 11:54:19,"28",27,"28","28",Facebook,5,0,"28",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,0,5,3019,0,5,5,0,149,0,23,5,0
2023-02-07 11:54:19,"36",38,"36","36",Facebook,1,0,"36",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy medium 4-topping pizzas for $10.99* when you use offer code MED4! 🍕🍕,2023-02-06,0,0,0,0,1,3445,0,1,12,0,247,0,18,12,0
2023-02-07 11:54:19,"34",0,"34","34",Facebook,0,0,"34",Quelque chose de savoureux et fromageux!,OUTCOME_SALES,AUCTION,Social,🤤 Fondez pour nos nouveaux pains CheeZZy farcis.,2023-02-06,0,0,0,0,0,0,0,0,1,0,55,0,0,1,0
2023-02-07 11:54:19,"20",10,"20","20",Facebook,0,0,"20",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,4,0,298,0,0,4,0
2023-02-07 11:54:19,"20",10,"20","20",Facebook,6,0,"20",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy medium 4-topping pizzas for $10.99* when you use offer code MED4! 🍕🍕,2023-02-06,0,0,0,0,6,3202,0,6,4,0,67,0,18,4,0
2023-02-07 11:54:19,"29",488,"29","29",Facebook,118,0,"29",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,4,0,0,118,76434,10,118,156,0,4245,4,425,156,0
2023-02-07 11:54:19,"37",14,"37","37",Facebook,0,0,"37",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,3,0,81,0,0,3,0
2023-02-07 11:54:19,"31",13,"31","31",Facebook,3,0,"31",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,0,0,0,3,2513,0,3,8,0,176,0,14,8,0
2023-02-07 11:54:19,"45",1,"45","45",Facebook,0,0,"45",Mix & Match Pizza + More,OUTCOME_SALES,AUCTION,Social,Can’t decide on what to eat? You don’t need to! Mix & match and get exactly what you (or your crew) want.,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"20",5,"20","20",Facebook,4,0,"20",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,88,4,1793,0,4,8,0,124,0,12,8,88
2023-02-07 11:54:19,"20",14,"20","20",Facebook,0,0,"20",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,4,0,162,0,0,4,0
2023-02-07 11:54:19,"30",10,"30","30",Facebook,5,0,"30",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,0,5,805,0,5,1,0,31,0,5,1,0
2023-02-07 11:54:19,"48",29,"48","48",Facebook,32,0,"48",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,1,0,0,32,18766,0,32,12,0,285,1,83,12,0
2023-02-07 11:54:19,"19",9,"19","19",Facebook,0,0,"19",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,3,0,65,0,0,3,0
2023-02-07 11:54:19,"15",20,"15","15",Facebook,8,0,"15",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Get one large pizza at regular price and get a 2nd free with code BOGOA9! 🍕🍕*9PM and later.,2023-02-06,0,0,0,0,8,1492,0,8,3,0,65,0,9,3,0
2023-02-07 11:54:19,"32",39,"32","32",Facebook,0,0,"32",Something full of cheesy goodness!,OUTCOME_SALES,AUCTION,Social,🤤 Melt for our NEW Stuffed Cheesy Bread. 🧀 🥖,2023-02-06,0,0,0,0,0,0,0,0,9,0,200,0,0,9,0
2023-02-07 11:54:19,"22",5,"22","22",Facebook,1,0,"22",🍕🍕,OUTCOME_SALES,AUCTION,Social,Satisfy your cravings and choose any 2 pizza 🍕 pasta 🍝 wings 🍗 or brownie 🍫 for $8.99* each!,2023-02-06,0,0,0,0,1,758,0,1,3,0,53,0,5,3,0
2023-02-07 11:54:19,"48",64,"48","48",Facebook,0,0,"48",Something full of cheesy goodness!,OUTCOME_SALES,AUCTION,Social,🤤 Melt for our NEW Stuffed Cheesy Bread. 🧀 🥖,2023-02-06,0,0,0,0,0,0,0,0,21,0,491,0,0,21,0
2023-02-07 11:54:19,"22",0,"22","22",Facebook,0,0,"22",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,3,0,40,0,0,3,0
2023-02-07 11:54:19,"42",47,"42","42",Facebook,13,0,"42",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,0,0,0,13,6109,1,13,23,0,478,0,37,23,0
2023-02-07 11:54:19,"38",18,"38","38",Facebook,3,0,"38",🍕🍕,OUTCOME_SALES,AUCTION,Social,Satisfy your cravings and choose any 2 pizza 🍕 pasta 🍝 wings 🍗 or brownie 🍫 for $8.99* each!,2023-02-06,0,0,0,0,3,971,0,3,5,0,146,0,5,5,0
2023-02-07 11:54:19,"47",4,"47","47",Facebook,3,0,"47",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 14.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,3,1317,0,3,6,0,111,0,8,6,0
2023-02-07 11:54:19,"25",508,"25","25",Facebook,0,0,"25",Something full of cheesy goodness!,OUTCOME_SALES,AUCTION,Social,🤤 Melt for our NEW Stuffed Cheesy Bread. 🧀 🥖,2023-02-06,0,0,0,0,0,0,8,0,113,0,2843,0,0,113,0
2023-02-07 11:54:19,"3",88,"3","3",Facebook,0,0,"3",Something full of cheesy goodness!,OUTCOME_SALES,AUCTION,Social,🤤 Melt for our NEW Stuffed Cheesy Bread. 🧀 🥖,2023-02-06,0,0,0,0,0,0,0,0,27,0,676,0,0,27,0
2023-02-07 11:54:19,"45",5,"45","45",Facebook,0,0,"45",Quelque chose de savoureux et fromageux!,OUTCOME_SALES,AUCTION,Social,🤤 Fondez pour nos nouveaux pains CheeZZy farcis.,2023-02-06,0,0,0,0,0,0,0,0,3,0,141,0,0,3,0
2023-02-07 11:54:19,"3",42,"3","3",Facebook,3,0,"3",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 12.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,3,1290,0,3,13,0,228,0,7,13,0
2023-02-07 11:54:19,"5",0,"5","5",Facebook,0,0,"5",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,1,0,18,0,0,1,0
2023-02-07 11:54:19,"25",10,"25","25",Facebook,1,0,"25",🍕🍕,OUTCOME_SALES,AUCTION,Social,Satisfy your cravings and choose any 2 pizza 🍕 pasta 🍝 wings 🍗 or brownie 🍫 for $8.99* each!,2023-02-06,0,0,0,0,1,890,0,1,3,0,55,0,5,3,0
2023-02-07 11:54:19,"42",8,"42","42",Facebook,1,0,"42",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,0,0,0,1,2439,0,1,3,0,84,0,13,3,0
2023-02-07 11:54:19,"23",13,"23","23",Facebook,5,0,"23",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Get a small 3-topping pizza with a pop and dip for $8.99 with code 2135! 🍕🍕,2023-02-06,0,0,0,0,5,1778,0,5,6,0,104,0,11,6,0
2023-02-07 11:54:19,"37",194,"37","37",Facebook,0,0,"37",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,0,0,69,0,1695,0,0,69,0
2023-02-07 11:54:19,"34",3,"34","34",Facebook,0,0,"34",Combinez Pizza et autres mets,OUTCOME_SALES,AUCTION,Social,Vous ne savez pas quoi manger? Pas de problème! Combinez vos mets et obtenez exactement ce que vous (ou vos amis) voulez.,2023-02-06,0,0,0,0,0,0,0,0,1,0,20,0,0,1,0
2023-02-07 11:54:19,"2",3,"2","2",Facebook,1,0,"2",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,79,1,1005,0,1,1,0,63,0,6,1,79
2023-02-07 11:54:19,"12",44,"12","12",Facebook,5,0,"12",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Get a small 3-topping pizza with a pop and dip for $8.99 with code 2135! 🍕🍕,2023-02-06,0,0,0,0,5,1992,0,5,10,0,364,0,11,10,0
2023-02-07 11:54:19,"14",3,"14","14",Facebook,8,0,"14",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,0,8,2935,0,8,0,0,0,0,25,0,0
2023-02-07 11:54:19,"35",91,"35","35",Facebook,0,0,"35",Mix & Match Pizza + More,OUTCOME_SALES,AUCTION,Social,Can’t decide on what to eat? You don’t need to! Mix & match and get exactly what you (or your crew) want.,2023-02-06,0,0,0,0,0,0,4,0,23,0,595,0,0,23,0
2023-02-07 11:54:19,"36",1407,"36","36",Facebook,636,4,"36",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,14,4,0,636,389546,29,636,396,0,9499,14,1741,396,0
2023-02-07 11:54:19,"36",1357,"36","36",Facebook,578,6,"36",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,12,6,0,578,375625,22,578,398,0,10106,12,1809,398,0
2023-02-07 11:54:19,"10",3,"10","10",Facebook,6,1,"10",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Get one large pizza at regular price and get a 2nd free with code BOGOA9! 🍕🍕*9PM and later.,2023-02-06,0,0,1,0,6,1677,0,6,1,0,17,0,10,1,0
2023-02-07 11:54:19,"47",44,"47","47",Facebook,6,0,"47",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy medium 4-topping pizzas for $10.99* when you use offer code MED4! 🍕🍕,2023-02-06,0,0,0,0,6,3449,0,6,8,0,156,0,19,8,0
2023-02-07 11:54:19,"23",1542,"23","23",Facebook,160,5,"23",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,6,5,0,160,92615,14,160,491,0,12240,6,605,491,0
2023-02-07 11:54:19,"1",107,"1","1",Facebook,0,0,"1",Find Your Perfect Mix and Match,OUTCOME_SALES,AUCTION,Social,"This deal is the perfect (mix and) match for you. ❤️ Choose any 2 or more: pizza, chicken, pasta and desserts for $8.99 each!",2023-02-06,0,0,0,0,0,0,3,0,62,0,1391,0,0,62,0
2023-02-07 11:54:19,"37",109,"37","37",Facebook,0,0,"37",Mix & Match Pizza + More,OUTCOME_SALES,AUCTION,Social,Can’t decide on what to eat? You don’t need to! Mix & match and get exactly what you (or your crew) want.,2023-02-06,0,0,0,0,0,0,0,0,21,0,582,0,0,21,0
2023-02-07 11:54:19,"40",100,"40","40",Facebook,43,0,"40",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,0,0,0,43,32440,3,43,38,0,1137,0,155,38,0
2023-02-07 11:54:19,"14",46,"14","14",Facebook,0,0,"14",Mix & Match Pizza + More,OUTCOME_SALES,AUCTION,Social,Can’t decide on what to eat? You don’t need to! Mix & match and get exactly what you (or your crew) want.,2023-02-06,0,0,0,0,0,0,0,0,16,0,336,0,0,16,0
2023-02-07 11:54:19,"21",0,"21","21",Facebook,0,0,"21",Mix & Match Pizza + More,OUTCOME_SALES,AUCTION,Social,Can’t decide on what to eat? You don’t need to! Mix & match and get exactly what you (or your crew) want.,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"10",0,"10","10",Facebook,1,0,"10",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,64,1,654,0,1,0,0,0,0,5,0,64
2023-02-07 11:54:19,"44",16,"44","44",Facebook,0,0,"44",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,3,0,71,0,0,3,0
2023-02-07 11:54:19,"12",0,"12","12",Facebook,0,0,"12",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,56,0,742,0,0,0,0,0,0,6,0,56
2023-02-07 11:54:19,"9",8,"9","9",Facebook,0,0,"9",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,1,0,16,0,0,1,0
2023-02-07 11:54:19,"27",181,"27","27",Facebook,53,0,"27",Mix & Match Pizza + More for $8.99 Each,OUTCOME_SALES,AUCTION,Social,"Create your perfect kickoff combo 🏈! Mix & Match any 2 or more items of chicken, pasta, pizza, or desserts and make sure everyone at the party can satisfy their craving! 🥪🍕🍗🍪",2023-02-06,0,1,0,0,53,30051,1,53,56,0,1336,1,156,56,0
2023-02-07 11:54:19,"37",5,"37","37",Facebook,6,0,"37",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,0,6,2562,0,6,0,0,0,0,20,0,0
2023-02-07 11:54:19,"36",0,"36","36",Facebook,1,0,"36",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,77,1,911,0,1,0,0,0,0,6,0,77
2023-02-07 11:54:19,"29",0,"29","29",Facebook,0,0,"29",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,1,0,26,0,0,1,0
2023-02-07 11:54:19,"28",0,"28","28",Facebook,0,0,"28",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 12.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,0,716,0,0,3,0,87,0,5,3,0
2023-02-07 11:54:19,"27",61,"27","27",Facebook,44,0,"27",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Créez la combinaison gagnante 🏈! Combinez 2 (ou plus) mets : choisissez entre poulet, pâtes, pizzas ou desserts et assurez-vous que tout le monde puisse satisfaire leur fringale.🥪🍕🍗🍪",2023-02-06,0,1,0,0,44,22013,1,44,23,0,542,1,108,23,0
2023-02-07 11:54:19,"19",36,"19","19",Facebook,0,0,"19",Something full of cheesy goodness!,OUTCOME_SALES,AUCTION,Social,🤤 Melt for our NEW Stuffed Cheesy Bread. 🧀 🥖,2023-02-06,0,0,0,0,0,0,3,0,14,0,482,0,0,14,0
2023-02-07 11:54:19,"27",16,"27","27",Facebook,1,0,"27",🍕🍕,OUTCOME_SALES,AUCTION,Social,Satisfy your cravings and choose any 2 pizza 🍕 pasta 🍝 wings 🍗 or brownie 🍫 for $8.99* each!,2023-02-06,0,0,0,0,1,729,0,1,5,0,146,0,5,5,0
2023-02-07 11:54:19,"36",44,"36","36",Facebook,1,0,"36",🍕🍕,OUTCOME_SALES,AUCTION,Social,Need a mid-day pick-me-up? 🌞 Get 40% off PIZZA & BREAD when you order online between 11am and 2pm Monday-Friday using offer code MF40.,2023-02-06,0,0,0,0,1,1632,0,1,12,0,335,0,8,12,0
2023-02-07 11:54:19,"31",10,"31","31",Facebook,0,0,"31",🍕🍕,OUTCOME_SALES,AUCTION,Social,Craving pizza?! 🍕 We've got you covered! Enjoy a large 4-topping pizza for ONLY 12.99 when you use offer code 4218! 🍕🍕Carryout only.,2023-02-06,0,0,0,0,0,907,0,0,0,0,0,0,5,0,0
2023-02-07 11:54:19,"24",3,"24","24",Facebook,0,0,"24",Trouvez votre combinaison parfaite,OUTCOME_SALES,AUCTION,Social,"Cette offre est parfaite pour vous. ❤️ Choisissez-en 2 ou plus : pizza, poulet, pâtes et desserts pour 8,99 $ chacun!",2023-02-06,0,0,0,0,0,0,0,0,3,0,23,0,0,3,0
2023-02-07 11:54:19,"3",3,"3","3",Facebook,0,0,"3","",CONVERSIONS,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,1,0,11,0,0,1,0
2023-02-07 11:54:19,"31",0,"31","31",Facebook,0,0,"31",🍕🍕,CONVERSIONS,AUCTION,Social,Start your week off right! Enjoy 50% off build your own pizzas 🍕. Monday-Wednesday only! Use offer code 8567 at checkout. 🍕,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 11:54:19,"34",0,"34","34",Facebook,0,0,"34","",CONVERSIONS,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,1,0,13,0,0,1,0
2023-02-07 11:54:19,"38",3,"38","38",Facebook,0,0,"38","",CONVERSIONS,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,1,0,12,0,0,1,0
2023-02-07 11:54:19,"9",8,"9","9",Facebook,0,0,"9","",CONVERSIONS,AUCTION,Social,"",2023-02-06,0,0,0,0,0,0,0,0,1,0,34,0,0,1,0
