"__insert_date","ad_id","adset_id","campaign_id","channel","ad_description","title_part_1","title_part_2","clicks","date","imps","revenue","spend","conv"
2023-02-07 11:54:19,"11","11","11",Bing,"","","",0,2023-02-06,5,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,"Secure Remote Access to Your Data in a Secure, Scalable Solution.",Cloud Based VPN Alternative,Proofpoint Solutions,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"43","43","43",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Proofpoint,Insider Threat Guide,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"4","4","4",Bing,"","","",0,2023-02-06,4,0,0,0
2023-02-07 11:54:19,"9","9","9",Bing,"","","",0,2023-02-06,4,0,0,0
2023-02-07 11:54:19,"35","35","35",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,3,2023-02-06,27,0,19,0
2023-02-07 11:54:19,"9","9","9",Bing,Download the 2021 Report Today & Protect Against Email Scams.,Top 10 Email Scams,Email Account Compromise Guide,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"48","48","48",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Gartner Email Market Guide,Proofpoint,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"29","29","29",Bing,"","","",0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"44","44","44",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Remote Access for Employees,Request a Free Trial,0,2023-02-06,3,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,"","","",0,2023-02-06,4,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,"","","",0,2023-02-06,5,0,0,0
2023-02-07 11:54:19,"18","18","18",Bing,"","","",1,2023-02-06,4,0,1,0
2023-02-07 11:54:19,"25","25","25",Bing,"We Protect People on Every Channel Including Email, Web, Cloud, Social Media & Mobile.",Proofpoint,Start a Free Trial Now,1,2023-02-06,9,0,1,0
2023-02-07 11:54:19,"36","36","36",Bing,Download Our Report to Learn How Orgs Can Take a People-Centric View of Vulnerabilities.,State of the Phish Report 2021,Security Awareness Training,0,2023-02-06,42,0,0,0
2023-02-07 11:54:19,"29","29","29",Bing,Download the 2021 Report Today & Protect Against Email Scams.,Top 10 Email Scams,Phishing Email Examples,0,2023-02-06,13,0,0,0
2023-02-07 11:54:19,"43","43","43",Bing,Implementing DMARC is the Best Way to Protect Your Email Traffic Against Email Fraud.,Create DMARC Record,Protect Against Email Fraud,4,2023-02-06,23,0,7,0
2023-02-07 11:54:19,"10","10","10",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Threat Management,An Overview of Insider Threats,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"27","27","27",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Data Loss Prevention Solution,An Overview of Insider Threats,1,2023-02-06,56,0,3,0
2023-02-07 11:54:19,"21","21","21",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Download Free Report Today,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"31","31","31",Bing,"","","",0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"35","35","35",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Phishing Awareness Training,Keep Your Business Secure,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"23","23","23",Bing,"","","",4,2023-02-06,23,0,8,0
2023-02-07 11:54:19,"31","31","31",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-06,14,0,0,0
2023-02-07 11:54:19,"32","32","32",Bing,Follow Forrest's 6 Best Practices For Addressing Insider Threats Before It's Too Late.,Mitigate Your Insider Risks,"2021 Forrester Best Practices",0,2023-02-06,3,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,"","","",3,2023-02-06,281,0,6,0
2023-02-07 11:54:19,"18","18","18",Bing,Download the 2021 Report Today & Protect Against Business Email Fraud.,Top 10 Email Fraud Scams,Learn to Protect Your Business,0,2023-02-06,3,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Threat Management,Insider Threat eBook,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"12","12","12",Bing,"","","",8,2023-02-06,185,0,4,0
2023-02-07 11:54:19,"1","1","1",Bing,Learn How to Differentiate Your Company's Most Advanced Email Threats.,Cloud Security in the Cloud,Free Gartner Market Guide,3,2023-02-06,295,0,1,0
2023-02-07 11:54:19,"37","37","37",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Phishing Awareness Training,Keep Your Business Secure,0,2023-02-06,1,0,0,0
2023-02-07 11:54:19,"31","31","31",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Security for Remote Workforce,Request a Free Trial,0,2023-02-06,16,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,"","","",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"28","28","28",Bing,Download the Latest Gartner Magic Quadrant for Cloud Access Security Brokers Now.,Gartner Magic Quadrant,Cloud Access Security Brokers,0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"34","34","34",Bing,Follow Forrest's 6 Best Practices For Addressing Insider Threats Before It's Too Late.,Mitigate Your Insider Risks,"2021 Forrester Best Practices",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"35","35","35",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Business Email Security Guide,Gartner Email Market Guide,1,2023-02-05,4,0,0,0
2023-02-07 11:54:19,"49","49","49",Bing,"","","",0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,Get Free Trial & Provide Remote Workers with Same Level Security & Access as Network Users,Secure Employees While Remote,Request a Free Trial,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"20","20","20",Bing,Change Behavior. Reduce Risk. Cut Phishing Attacks Up To 90% With Proofpoint Today.,State of the Phish Report 2021,Phishing Awareness Training,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Data Loss Prevention Solution,An Overview of Insider Threats,1,2023-02-05,79,0,3,0
2023-02-07 11:54:19,"16","16","16",Bing,Download the 2021 Report Today & Protect Against Business Email Fraud.,Top 10 Email Fraud Scams,Free Email Fraud Report,1,2023-02-05,26,0,0,0
2023-02-07 11:54:19,"19","19","19",Bing,"","","",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"24","24","24",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Secure Remote Access Service,Request a Free Trial,3,2023-02-05,96,0,3,0
2023-02-07 11:54:19,"4","4","4",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",User Behavior Analytics (UEBA),Insider Threat eBook,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,"","","",0,2023-02-05,61,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,"Learn What To Do Before, During & After a Ransomware Attack in Our Guide. Download Today.",Ransomware Survival Guide,Download Report Today,0,2023-02-05,39,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,Learn What to Look for in a CASB Solution & Why You Need One. Download Today.,Free CASB eBook,Getting Started with CASB,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"45","45","45",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,Learn What to Look for in a Cloud App Security Solution & Why You Need One. Download Today,Free CASB Guide,Discover Benefits of CASB,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Security for Remote Workforce,Request a Free Trial,0,2023-02-05,168,0,0,0
2023-02-07 11:54:19,"34","34","34",Bing,"","","",0,2023-02-05,14,0,0,0
2023-02-07 11:54:19,"25","25","25",Bing,"","","",8,2023-02-05,138,0,2,0
2023-02-07 11:54:19,"2","2","2",Bing,"Learn What To Do Before, During & After a Ransomware Attack in Our Guide. Download Today.",Ransomware Survival Guide,Download Report Today,0,2023-02-05,18,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-05,6,0,0,0
2023-02-07 11:54:19,"23","23","23",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"17","17","17",Bing,Change Behavior. Reduce Risk. Cut Phishing Attacks Up To 90% With Proofpoint Today.,State of the Phish Report 2021,Phishing Awareness Training,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,Learn What to Look for in a Cloud Access Security Broker Solution & Why You Need One.,Free CASB Guide,Discover Benefits of CASB,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,Proofpoint Leverages a SDP for Cloud-Delivered Secure Remote Access to Resources.,Contractor Remote Access,Secure Remote Access,1,2023-02-05,1,0,1,0
2023-02-07 11:54:19,"10","10","10",Bing,Proofpoint CASB Named a Challenger for the 3rd Year in the Gartner Magic Quadrant.,Latest Gartner Magic Quadrant,Proofpoint Named A Challenger,0,2023-02-05,12,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,"","","",0,2023-02-05,18,0,0,0
2023-02-07 11:54:19,"33","33","33",Bing,Proofpoint CASB Named a Challenger for the 3rd Year in the Gartner Magic Quadrant.,Latest Gartner Magic Quadrant,Proofpoint Named A Challenger,0,2023-02-05,35,0,0,0
2023-02-07 11:54:19,"37","37","37",Bing,Follow Forrest's 6 Best Practices For Preventing Data Loss Before the Damage is Done.,Mitigate Your Insider Risks,"2021 Forrester Best Practices",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"47","47","47",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-05,8,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,"Download Report to Stay Ahead of Evolving Cybersecurity, Email Fraud & Ransomware Attacks.",People-Centric Email Security,Latest Human Factor Report,10,2023-02-05,370,0,15,0
2023-02-07 11:54:19,"20","20","20",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-05,46,0,0,0
2023-02-07 11:54:19,"3","3","3",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Download Free Report Today,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,Proofpoint Leverages a SDP for Cloud-Delivered Secure Remote Access to Resources.,Software Defined Perimeter VPN,Secure Remote Access,0,2023-02-05,9,0,0,0
2023-02-07 11:54:19,"11","11","11",Bing,Download the 2021 Report Today & Protect Against Email Scams.,Top 10 Email Scams,Phishing Email Examples,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"31","31","31",Bing,Learn How to Differentiate Your Company's Most Advanced Email Threats.,Cloud Security in the Cloud,Free Gartner Market Guide,0,2023-02-05,164,0,0,0
2023-02-07 11:54:19,"28","28","28",Bing,"","","",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"28","28","28",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Keep Your Team Aware,Phishing Awareness Training,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,"","","",1,2023-02-05,390,0,0,0
2023-02-07 11:54:19,"9","9","9",Bing,Download the 2021 Report Today & Protect Against Business Email Fraud.,Protect Against Email Fraud,Top 10 Email Fraud Scams,3,2023-02-05,10,0,25,0
2023-02-07 11:54:19,"1","1","1",Bing,"","","",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"21","21","21",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Keep Your Team Aware,Mobile Security Training,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,"","","",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,User Behavior Analytics (UEBA),Top 10 Boldest Insider Threats,0,2023-02-05,4,0,0,0
2023-02-07 11:54:19,"49","49","49",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Proofpoint,An Overview of Insider Threats,1,2023-02-05,3,0,4,0
2023-02-07 11:54:19,"49","49","49",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Gartner Email Market Guide,Proofpoint,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,Download Our Report to Learn How Orgs Can Take a People-Centric View of Vulnerabilities.,State of the Phish Report 2021,Security Awareness Training,0,2023-02-05,21,0,0,0
2023-02-07 11:54:19,"46","46","46",Bing,"","","",0,2023-02-05,14,0,0,0
2023-02-07 11:54:19,"12","12","12",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,User Behavior Analytics (UEBA),Top 10 Boldest Insider Threats,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"46","46","46",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Threat Management,Insider Threat eBook,0,2023-02-05,12,0,0,0
2023-02-07 11:54:19,"14","14","14",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security DLP Guide,Gartner Email Market Guide,0,2023-02-05,9,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,Ransomware is On the Rise. Is Your Company Safe From Attacks? Get Protected Today.,{KeyWord:State of the Phish Report 2021},Ransomware Awareness,0,2023-02-05,35,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,User Behavior Analytics (UEBA),An Overview of Insider Threats,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,"Proofpoint Endpoint DLP takes a modern, people-centric approach to protecting your data.",Data Breach Prevention,Mitigate Risk of Data Breach,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"45","45","45",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Security Guide,Gartner Email Market Guide,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"7","7","7",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Risk Management,An Overview of Insider Threats,0,2023-02-05,29,0,0,0
2023-02-07 11:54:19,"25","25","25",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Remote Workforce Cybersecurity,Request a Free Trial,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"30","30","30",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Risk Management,Insider Threat eBook,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"37","37","37",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Management,Insider Threats Up 47%,0,2023-02-05,4,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,Download the Latest Gartner Magic Quadrant for Cloud Access Security Brokers Now.,Gartner Magic Quadrant,Cloud Access Security Brokers,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"29","29","29",Bing,"","","",1,2023-02-05,38,0,1,0
2023-02-07 11:54:19,"36","36","36",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,3,2023-02-05,35,0,6,0
2023-02-07 11:54:19,"24","24","24",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Keep Your Team Aware,Phishing Awareness Training,0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,Learn What to Look for in a CASB Solution & Why You Need One. Download Today.,Free CASB Guide,Getting Started with CASB,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"47","47","47",Bing,"","","",0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,"We Protect People on Every Channel Including Email, Web, Cloud, Social Media & Mobile.",Proofpoint,Protect Against Cyber Attacks,1,2023-02-05,34,0,2,1
2023-02-07 11:54:19,"16","16","16",Bing,Cyber Security End-User Assessments. See How You Can Assess Your Company's Risk Now!,Proofpoint,Security Awareness Training,0,2023-02-05,8,0,0,0
2023-02-07 11:54:19,"20","20","20",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Risk Management,Insider Threats Up 47%,0,2023-02-05,16,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Gartner Email Market Guide,Proofpoint,1,2023-02-05,5,0,1,0
2023-02-07 11:54:19,"12","12","12",Bing,Our Unique Continuous Training Methodology Enables Ongoing Improvement.,Security Awareness Training,"5x Gartner MQ Leader.",1,2023-02-05,4,0,1,0
2023-02-07 11:54:19,"31","31","31",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Proofpoint,Gartner Email Market Guide,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"37","37","37",Bing,"","","",0,2023-02-05,12,0,0,0
2023-02-07 11:54:19,"39","39","39",Bing,Follow Forrest's 6 Best Practices For Addressing Insider Risk Before the Damage is Done.,Mitigate Your Insider Risks,"2021 Forrester Best Practices",0,2023-02-05,8,0,0,0
2023-02-07 11:54:19,"44","44","44",Bing,"Proofpoint Endpoint DLP takes a modern, people-centric approach to protecting your data.",Data Loss Prevention,Detect Risky Data Movement,0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,"","","",1,2023-02-05,3,0,1,0
2023-02-07 11:54:19,"42","42","42",Bing,Get Free Trial & Provide Remote Workers with Same Level Security & Access as Network Users,Remote Workforce Security,Request a Free Trial,0,2023-02-05,4,0,0,0
2023-02-07 11:54:19,"47","47","47",Bing,"","","",0,2023-02-05,9,0,0,0
2023-02-07 11:54:19,"20","20","20",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Gartner Email Market Guide,Proofpoint,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"4","4","4",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Data Loss Prevention Solution,Top 10 Boldest Insider Threats,0,2023-02-05,51,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,Download the 2021 Report Today & Prevent Business Email Fraud.,Top 10 Email Fraud Scams,Free Email Fraud Report,12,2023-02-05,52,0,8,1
2023-02-07 11:54:19,"19","19","19",Bing,Proofpoint Named a Challenger in the Latest Gartner MQ for Cloud Access Security Brokers.,Latest CASB Report,CASB Gartner Magic Quadrant,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"13","13","13",Bing,Implementing DMARC is the Best Way to Protect Your Email Traffic Against Email Fraud.,Create DMARC Record,Protect Against Email Fraud,3,2023-02-05,34,0,3,0
2023-02-07 11:54:19,"34","34","34",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Free Email Threat Guide,Gartner Email Market Guide,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"50","50","50",Bing,"","","",0,2023-02-05,43,0,0,0
2023-02-07 11:54:19,"14","14","14",Bing,Learn What to Look for in a CASB Solution & Why You Need One. Download Today.,Free CASB Guide,Discover Benefits of CASB,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"35","35","35",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,"","","",0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"1","1","1",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Management,Top 10 Boldest Insider Threats,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"17","17","17",Bing,"","","",0,2023-02-05,6,0,0,0
2023-02-07 11:54:19,"17","17","17",Bing,Proofpoint CASB Named a Challenger for the 3rd Year in the Gartner Magic Quadrant.,Latest Gartner Magic Quadrant,Proofpoint Named A Challenger,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"10","10","10",Bing,Download the 2021 Gartner Magic Quadrant for Enterprise Information Archiving Now.,Enterprise Info Archiving,Gartner Magic Quadrant,0,2023-02-05,9,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Threat Management,Insider Threat eBook,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"3","3","3",Bing,"Secure Remote Endpoints, Apps, Data Access to Prevent Data Loss, Theft & Credential Loss.",Security for Remote Workforce,Request a Free Trial,0,2023-02-05,8,0,0,0
2023-02-07 11:54:19,"32","32","32",Bing,"","","",0,2023-02-05,12,0,0,0
2023-02-07 11:54:19,"9","9","9",Bing,"","","",0,2023-02-05,8,0,0,0
2023-02-07 11:54:19,"16","16","16",Bing,"","","",0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"15","15","15",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Real User Monitoring,An Overview of Insider Threats,0,2023-02-05,6,0,0,0
2023-02-07 11:54:19,"8","8","8",Bing,Change Behavior. Reduce Risk. Cut Phishing Attacks Up To 90% With Proofpoint Today.,State of the Phish Report 2021,Security Awareness Training,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"8","8","8",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Threat Management,An Overview of Insider Threats,0,2023-02-05,4,0,0,0
2023-02-07 11:54:19,"12","12","12",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Keep Your Team Aware,Security Awareness Training,0,2023-02-05,12,0,0,0
2023-02-07 11:54:19,"2","2","2",Bing,Learn What to Look for in a Cloud App Security Solution & Why You Need One. Download Today,Free CASB Guide,Discover Benefits of CASB,0,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"22","22","22",Bing,"","","",4,2023-02-05,21,0,4,0
2023-02-07 11:54:19,"44","44","44",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"34","34","34",Bing,"Learn What To Do Before, During & After a Ransomware Attack in Our Guide. Download Today.",Ransomware Survival Guide,Download Report Today,3,2023-02-05,39,0,4,0
2023-02-07 11:54:19,"50","50","50",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,User Activity Monitoring,An Overview of Insider Threats,1,2023-02-05,18,0,8,0
2023-02-07 11:54:19,"38","38","38",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"48","48","48",Bing,"Learn How to Protect Your Company's Data, Brand, & People with Insider Threat Management.",Insider Threat Management,Insider Threat eBook,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"44","44","44",Bing,"","","",0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"19","19","19",Bing,"Download Guide & Get Solutions For What To Do Before, During & After Ransomware Attacks.",Be Ready for Ransomware,Get Ransomware Survival Guide,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"6","6","6",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Proofpoint,Gartner Email Market Guide,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"9","9","9",Bing,Download the 2021 Report Today & Mitigate Business Email Fraud.,Top 10 Email Fraud Scams,Free Email Fraud Report,1,2023-02-05,5,0,0,0
2023-02-07 11:54:19,"26","26","26",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Risk Management,Insider Threats Up 47%,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"47","47","47",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Management,Insider Threats Up 47%,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"42","42","42",Bing,Experience the Next Generation in Secure Enterprise Application Access Today.,Proofpoint Zero Trust,Secure Remote Access,0,2023-02-05,22,0,0,0
2023-02-07 11:54:19,"19","19","19",Bing,"","","",0,2023-02-05,92,0,0,0
2023-02-07 11:54:19,"31","31","31",Bing,"Learn How DMARC Prevents Email Attacks, It's Benefits & Step-By-Step Implementation Guide.",Free DMARC Guide,Prevent Complex Email Attacks,0,2023-02-05,16,0,0,0
2023-02-07 11:54:19,"46","46","46",Bing,"Download Report to Stay Ahead of Evolving Cybersecurity, Email Fraud & Ransomware Attacks.",Stay Ahead of Email Threats,Latest Human Factor Report,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"47","47","47",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Threat Management,An Overview of Insider Threats,1,2023-02-05,9,0,3,0
2023-02-07 11:54:19,"46","46","46",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Risk Management,Top 10 Boldest Insider Threats,0,2023-02-05,57,0,0,0
2023-02-07 11:54:19,"4","4","4",Bing,Get Gartner's Market Guide for Email Security & Protect Against Targeted Cyber Attacks.,Gartner Email Market Guide,Proofpoint,0,2023-02-05,4,0,0,0
2023-02-07 11:54:19,"27","27","27",Bing,Turn Your Employees Into a Strong Line of Defense Against Cyber Attacks.,Security Awareness Training,Keep Your Business Secure,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"12","12","12",Bing,Learn What to Look for in a Cloud App Security Solution & Why You Need One. Download Today,Free CASB eBook,Discover Benefits of CASB,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,Download CASB Report to Learn About the New Security Risks & Challenges Peers are Facing.,Evolution of CASB Report,Know Your Cloud Protection,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"24","24","24",Bing,"Download Report to Stay Ahead of Evolving Cybersecurity, Email Fraud & Ransomware Attacks.",People-Centric Email Security,Latest Human Factor Report,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"40","40","40",Bing,Download Top 10 Biggest Insider Threats Report & Learn Ways Insiders Threaten Businesses.,Insider Threat Management,Insider Threats Up 47%,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"36","36","36",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,User Behavior Analytics (UEBA),An Overview of Insider Threats,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"5","5","5",Bing,Build a Technology-Driven Insider Threat Management Program for Your Team with Proofpoint.,Proofpoint,Insider Threat Program,0,2023-02-05,1,0,0,0
2023-02-07 11:54:19,"38","38","38",Bing,Bring Real Technology-Driven Insider Threat Management to Your Team Today with Proofpoint.,Insider Threat Management,An Overview of Insider Threats,0,2023-02-05,3,0,0,0
2023-02-07 11:54:19,"41","41","41",Bing,Download CASB Report to Learn About the New Security Risks & Challenges Peers are Facing.,Evolution of CASB Report,Know Your Cloud Protection,0,2023-02-05,12,0,0,0
