"__insert_date","ad_id","add_to_cart","adgroup_id","campaign_id","channel","clicks","date","impressions","rt_installs","skan_app_install","ad_status","ad_text","purchase","registrations","spend","conversions","skan_conversion","video_views"
2023-02-07 11:54:21,"40",0,"40","40",TikTok Ads,96,2023-02-03,14953,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,42,0,0,13706
2023-02-07 11:54:21,"38",0,"38","38",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,1,0,0,0,0,0
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,96,2023-02-03,16799,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,43,0,0,15412
2023-02-07 11:54:21,"27",0,"27","27",TikTok Ads,8,2023-02-03,4664,0,0,AD_STATUS_DONE,"Rewards Members, don't miss out on 2X REWARDS on your Wawa faves thru 2/5!",0,0,25,0,0,4518
2023-02-07 11:54:21,"40",0,"40","40",TikTok Ads,1,2023-02-03,81,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,1,0,0,69
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,0,2023-02-03,15521,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,29,0,0,14425
2023-02-07 11:54:21,"33",0,"33","33",TikTok Ads,3,2023-02-03,549,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,1,0,0,511
2023-02-07 11:54:21,"33",0,"33","33",TikTok Ads,17,2023-02-03,1811,0,0,AD_STATUS_DONE,Say it with us: Brisket. SEASON. Order yours in store or on the Wawa App today!,0,0,11,0,0,1620
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,0,2023-02-03,315,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,0,0,0,280
2023-02-07 11:54:21,"2",5,"2","2",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,0,0,0,0,0,0
2023-02-07 11:54:21,"9",0,"9","9",TikTok Ads,1,2023-02-03,60,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,1,0,0,55
2023-02-07 11:54:21,"29",0,"29","29",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_DONE,A win is a win. #wawa #fyp #wawarun ,0,0,0,0,0,0
2023-02-07 11:54:21,"7",0,"7","7",TikTok Ads,1,2023-02-03,510,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,1,0,0,486
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Mind...BLOWN. Download the Wawa App to order all your favorites.,0,0,0,0,0,0
2023-02-07 11:54:21,"39",0,"39","39",TikTok Ads,6,2023-02-03,504,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,3,0,0,460
2023-02-07 11:54:21,"27",0,"27","27",TikTok Ads,1,2023-02-03,1322,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,0,0,0,1240
2023-02-07 11:54:21,"49",0,"49","49",TikTok Ads,0,2023-02-03,66134,0,0,AD_STATUS_BUDGET_EXCEED,Don’t miss a chance to win!️ Tag us @Wawa and use the hashtag above for your entry to count!,0,0,188,0,0,61056
2023-02-07 11:54:21,"27",0,"27","27",TikTok Ads,568,2023-02-03,212263,0,0,AD_STATUS_DONE,Earn 2x rewards on the @wawa app now through 2/5 on all eligible purchases!!!! What better way to earn rewards than by going on your usual Wawa run and seeing those rewards come in!?!?!? Download the Wawa app to start earning! #phillyfoodies #WawaRewards #partner  ,0,0,546,0,0,198714
2023-02-07 11:54:21,"45",0,"45","45",TikTok Ads,13,2023-02-03,5994,0,0,AD_STATUS_DONE,"Rewards Members, don't miss out on 2X REWARDS on your Wawa faves thru 2/5!",0,0,25,0,0,5729
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,0,0,0,0,0,0
2023-02-07 11:54:21,"5",0,"5","5",TikTok Ads,55,2023-02-03,7846,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,35,0,0,6963
2023-02-07 11:54:21,"20",0,"20","20",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_DONE,"Get your cookie fix with our holiday flavors: Peppermint Bark, Gingerbread & Frosted Sugar Cookie.",0,0,0,0,0,0
2023-02-07 11:54:21,"11",0,"11","11",TikTok Ads,0,2023-02-03,48517,5,0,AD_STATUS_DONE,"",6,3,116,0,0,45083
2023-02-07 11:54:21,"5",0,"5","5",TikTok Ads,26,2023-02-03,17781,0,0,AD_STATUS_DONE,"Join Wawa Rewards now, get 2X REWARDS thru 2/5 on your faves, plus freebies & deals all year long!",0,0,39,0,0,16801
2023-02-07 11:54:21,"2",0,"2","2",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_DONE,Should've gotten the side of mac. #fyp #wawa #wawarun,0,0,0,0,0,0
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,35,2023-02-03,5664,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,20,0,0,5058
2023-02-07 11:54:21,"26",8,"26","26",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Free Delivery on the Wawa App! Now thru 6/5.,0,0,0,0,0,0
2023-02-07 11:54:21,"7",0,"7","7",TikTok Ads,183,2023-02-03,62873,0,0,AD_STATUS_DONE,"11/10 would recommend @wawa’s Balanced Choices menu. Learn more about it at Wawa.com ❤️ #WawaBalancedChoices #partner ",0,0,234,0,0,60012
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,65,2023-02-03,32370,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,65,0,0,30501
2023-02-07 11:54:21,"50",0,"50","50",TikTok Ads,451,2023-02-03,123191,0,0,AD_STATUS_DONE,"Thirsty for something new and delicious? Well let me put you on to my new favorite drink… @wawa Salted White Mocha limited-time only drinks are soo good!! My favorites are the Hot Latte, Cream Smoothie, and Cold Brew! Whether you prefer your drinks hot, iced, or frozen, Wawa has something for you. I like to conveniently order through the Wawa App. Download the app now to start your order. I highly recommend trying a Salted White Mocha drink. Trust me, your taste buds will thank you 🤤 #Partner #Wawa #WawaDrinks ",0,0,332,0,0,114682
2023-02-07 11:54:21,"44",0,"44","44",TikTok Ads,0,2023-02-03,242424,0,0,AD_STATUS_DELIVERY_OK,Treat urself ❤️ #fyp #wawa #wawarun,0,0,604,0,0,224033
2023-02-07 11:54:21,"4",0,"4","4",TikTok Ads,1,2023-02-03,1429,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,0,0,0,1364
2023-02-07 11:54:21,"42",0,"42","42",TikTok Ads,0,2023-02-03,60,0,0,AD_STATUS_DONE,"Salted White Mocha bevs, where clean ingredients come together for a salty sweet treat.",0,0,0,0,0,56
2023-02-07 11:54:21,"25",0,"25","25",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Download the Wawa App and sign up to get Rewards!,0,0,0,0,0,0
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,21,2023-02-03,18006,0,0,AD_STATUS_DONE,"Join Wawa Rewards now, get 2X REWARDS thru 2/5 on your faves, plus freebies & deals all year long!",0,0,38,0,0,16999
2023-02-07 11:54:21,"9",0,"9","9",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,1,0,0,0,0,0
2023-02-07 11:54:21,"12",0,"12","12",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,1,0,0,0,0,0
2023-02-07 11:54:21,"44",0,"44","44",TikTok Ads,0,2023-02-03,62001,0,0,AD_STATUS_DONE,comment your go-to @wawa order! #wawarun #partner ,3,0,163,0,0,56911
2023-02-07 11:54:21,"39",0,"39","39",TikTok Ads,0,2023-02-03,12614,0,0,AD_STATUS_DONE,Come with me on a #WawaRun! So excited to kick off an exciting collab with @Wawa by picking up some of my ultimate Wawa favs! The paninis have been my go-to lunch lately and I love being able to customize them with all of my favorite ingredients. What is your go-to Wawa order?! #phillyfoodies #partner ,0,0,29,0,0,11916
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,0,2023-02-03,373,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,1,0,0,363
2023-02-07 11:54:21,"11",0,"11","11",TikTok Ads,0,2023-02-03,6913,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,11,0,0,6464
2023-02-07 11:54:21,"31",0,"31","31",TikTok Ads,0,2023-02-03,87,0,0,AD_STATUS_DONE,"Salted White Mocha bevs, where clean ingredients come together for a salty sweet treat.",0,0,0,0,0,82
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,48,2023-02-03,6005,0,0,AD_STATUS_DONE,Say it with us: Brisket. SEASON. Order yours in store or on the Wawa App today!,0,0,30,0,0,5344
2023-02-07 11:54:21,"23",0,"23","23",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Download the Wawa App and order ahead!,0,0,0,0,0,0
2023-02-07 11:54:21,"5",0,"5","5",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,1,0,0,0,0,0
2023-02-07 11:54:21,"36",0,"36","36",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,1,0,0,0,0,0
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Save 15¢/gal on fuel now thru 10/30 when you fuel up and pay on the Wawa App. Let’s go!,0,0,0,0,0,0
2023-02-07 11:54:21,"26",0,"26","26",TikTok Ads,3,2023-02-03,571,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,1,0,0,551
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,294,2023-02-03,36033,0,0,AD_STATUS_DONE,Salted White Mocha slays all day. Limited time only! Order your new fave bev on the Wawa App.,0,0,104,0,0,31980
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,0,2023-02-03,2736,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,2,0,0,2586
2023-02-07 11:54:21,"38",0,"38","38",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Does it get any easier?! Fuel up with a tap of the Wawa App! Just download, pay, and be on your way.",0,0,0,0,0,0
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,58,2023-02-03,11554,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,34,0,0,10392
2023-02-07 11:54:21,"12",0,"12","12",TikTok Ads,0,2023-02-03,4203,0,0,AD_STATUS_DONE,What’s your go-to @Wawa order? Let me know down below! #wawarun #partner ,0,0,10,0,0,4068
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Save 15¢/gal on fuel now thru 10/30 when you fuel up and pay on the Wawa App. Let’s go!,0,0,0,0,0,0
2023-02-07 11:54:21,"50",0,"50","50",TikTok Ads,0,2023-02-03,80768,0,0,AD_STATUS_DELIVERY_OK,It is what it is 🤷 #fyp #wawa #wawarun,0,0,177,0,0,77376
2023-02-07 11:54:21,"50",0,"50","50",TikTok Ads,47,2023-02-03,32031,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,65,0,0,30043
2023-02-07 11:54:21,"10",0,"10","10",TikTok Ads,0,2023-02-03,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Do burgers taste better at midnight?,0,0,0,0,0,0
2023-02-07 11:54:21,"8",0,"8","8",TikTok Ads,4,2023-02-03,1632,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,1,0,0,1514
2023-02-07 11:54:21,"3",0,"3","3",TikTok Ads,0,2023-02-03,30,0,0,AD_STATUS_DONE,Comment your go-to @Wawa order & maybe I’ll order that next! #Wawa #WawaRun #CassAndTheCity   ,0,0,0,0,0,29
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,"Las vacunas de refuerzo de la COVID-19 ayudan a proteger de múltiples cepas, en una sola dosis.",0,0,0,0,0,0
2023-02-07 11:54:21,"3",0,"3","3",TikTok Ads,0,2023-02-02,9,0,0,AD_STATUS_DONE,Comment your go-to @Wawa order & maybe I’ll order that next! #Wawa #WawaRun #CassAndTheCity   ,0,0,0,0,0,9
2023-02-07 11:54:21,"7",0,"7","7",TikTok Ads,13,2023-02-02,7723,0,0,AD_STATUS_DELIVERY_OK,Coming Soon to Ooltewah!,0,0,26,0,0,7203
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Got lost in the sauce. Get the Pasta Bowl you crave tonight!,0,0,0,3,0,0
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,Rates as low as $10/mo (NO CONTRACTS),0,0,0,0,0,0
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,A win is a win. #wawa #fyp #wawarun ,0,0,0,0,0,0
2023-02-07 11:54:21,"11",0,"11","11",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,Rates as low as $10/mo (NO CONTRACTS),0,0,0,0,0,0
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Sign up today! ,0,0,0,0,0,0
2023-02-07 11:54:21,"25",0,"25","25",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,0,0,0,0
2023-02-07 11:54:21,"24",0,"24","24",TikTok Ads,0,2023-02-02,191,0,0,AD_STATUS_DONE,"Salted White Mocha bevs, where clean ingredients come together for a salty sweet treat.",0,0,0,0,0,164
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,0,0,0,0
2023-02-07 11:54:21,"44",0,"44","44",TikTok Ads,465,2023-02-02,187589,0,0,AD_STATUS_DONE,Earn 2x rewards on the @wawa app now through 2/5 on all eligible purchases!!!! What better way to earn rewards than by going on your usual Wawa run and seeing those rewards come in!?!?!? Download the Wawa app to start earning! #phillyfoodies #WawaRewards #partner  ,0,0,455,0,0,176176
2023-02-07 11:54:21,"26",0,"26","26",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,0,0,0,0
2023-02-07 11:54:21,"13",0,"13","13",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,0,0,0,0,0,0
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,Tarifas tan bajas como $10/mes (SIN CONTRATOS),0,0,0,0,0,0
2023-02-07 11:54:21,"34",0,"34","34",TikTok Ads,0,2023-02-02,23583,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,47,0,0,21852
2023-02-07 11:54:21,"37",0,"37","37",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,0,0,0,0
2023-02-07 11:54:21,"29",0,"29","29",TikTok Ads,0,2023-02-02,3010,0,0,AD_STATUS_DONE,What’s your go-to @Wawa order? Let me know down below! #wawarun #partner ,0,0,7,0,0,2918
2023-02-07 11:54:21,"39",0,"39","39",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,0,0,0,0
2023-02-07 11:54:21,"29",0,"29","29",TikTok Ads,117,2023-02-02,62217,0,0,AD_STATUS_DONE,The Balanced Choices Menu is keepin’ it fresh and comin’ thru with feel-good options!,0,0,124,0,0,58573
2023-02-07 11:54:21,"44",0,"44","44",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Rates as low as $10/mo (NO CONTRACTS),0,0,0,0,0,0
2023-02-07 11:54:21,"18",0,"18","18",TikTok Ads,44,2023-02-02,32335,0,0,AD_STATUS_DONE,"Join Wawa Rewards now, get 2X REWARDS thru 2/5 on your faves, plus freebies & deals all year long!",0,0,69,0,0,30411
2023-02-07 11:54:21,"26",0,"26","26",TikTok Ads,18,2023-02-02,8161,0,0,AD_STATUS_DELIVERY_OK,Coming Soon to Northville | Win a Free Year of Fitness,0,0,26,0,0,7917
2023-02-07 11:54:21,"26",0,"26","26",TikTok Ads,0,2023-02-02,77824,0,0,AD_STATUS_BUDGET_EXCEED,Don’t miss a chance to win!️ Tag us @Wawa and use the hashtag above for your entry to count!,0,0,202,0,0,71808
2023-02-07 11:54:21,"26",0,"26","26",TikTok Ads,47,2023-02-02,9178,0,0,AD_STATUS_DELIVERY_OK,Enroll for $0 Today!,0,0,26,0,0,8758
2023-02-07 11:54:21,"33",1,"33","33",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Free Delivery on the Wawa App! Now thru 6/5.,0,0,0,0,0,0
2023-02-07 11:54:21,"41",0,"41","41",TikTok Ads,20,2023-02-02,8605,0,0,AD_STATUS_BUDGET_EXCEED,Join for $0.23 | 1st Month FREE!,0,0,26,0,0,8212
2023-02-07 11:54:21,"34",0,"34","34",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,1,0,0,0,0,0
2023-02-07 11:54:21,"41",0,"41","41",TikTok Ads,0,2023-02-02,299,0,0,AD_STATUS_BUDGET_EXCEED,First Month Free,0,0,0,0,0,290
2023-02-07 11:54:21,"12",0,"12","12",TikTok Ads,17,2023-02-02,7146,0,0,AD_STATUS_DONE,"Rewards Members, don't miss out on 2X REWARDS on your Wawa faves thru 2/5!",0,0,25,0,0,6818
2023-02-07 11:54:21,"23",0,"23","23",TikTok Ads,10,2023-02-02,6376,0,0,AD_STATUS_BUDGET_EXCEED,First Month Free,0,0,26,0,0,6130
2023-02-07 11:54:21,"30",0,"30","30",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Download the Wawa App and order ahead!,1,0,0,0,0,0
2023-02-07 11:54:21,"23",0,"23","23",TikTok Ads,6,2023-02-02,807,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,3,0,0,718
2023-02-07 11:54:21,"7",0,"7","7",TikTok Ads,12,2023-02-02,5298,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,5,0,0,4905
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,91,2023-02-02,13541,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,42,0,0,12332
2023-02-07 11:54:21,"43",0,"43","43",TikTok Ads,9,2023-02-02,5606,0,0,AD_STATUS_DONE,"Rewards Members, don't miss out on 2X REWARDS on your Wawa faves thru 2/5!",0,0,25,0,0,5400
2023-02-07 11:54:21,"29",0,"29","29",TikTok Ads,0,2023-02-02,160,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,0,0,0,136
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,107,2023-02-02,16956,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,62,0,0,15150
2023-02-07 11:54:21,"34",0,"34","34",TikTok Ads,4,2023-02-02,399,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,2,0,0,361
2023-02-07 11:54:21,"21",0,"21","21",TikTok Ads,79,2023-02-02,9113,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,48,0,0,8078
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,84,2023-02-02,13469,0,0,AD_STATUS_DELIVERY_OK,"Shooting hoops to changing lives, all in a day of an OD.",0,0,37,0,0,12290
2023-02-07 11:54:21,"50",0,"50","50",TikTok Ads,0,2023-02-02,619,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,1,0,0,584
2023-02-07 11:54:21,"47",0,"47","47",TikTok Ads,4,2023-02-02,151,0,0,AD_STATUS_DELIVERY_OK,Live that Doctor of Optometry life like Dr. Patel.,0,0,2,0,0,140
2023-02-07 11:54:21,"31",0,"31","31",TikTok Ads,0,2023-02-02,59352,1,0,AD_STATUS_DONE,"",1,0,137,0,0,55089
2023-02-07 11:54:21,"15",0,"15","15",TikTok Ads,6,2023-02-02,595,0,0,AD_STATUS_DELIVERY_OK,Changes lives. Live your best. That’s the life of an OD.,0,0,3,0,0,552
2023-02-07 11:54:21,"9",0,"9","9",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,"Join Wawa Rewards for a FREE Hot or Iced Latte, thru 1/22!",0,0,0,0,0,0
2023-02-07 11:54:21,"41",0,"41","41",TikTok Ads,4,2023-02-02,502,0,0,AD_STATUS_DELIVERY_OK,Dr. Pham gets to pursue all her passions in life.,0,0,2,0,0,458
2023-02-07 11:54:21,"14",0,"14","14",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,"Join Wawa Rewards for a FREE Hot or Iced Latte, thru 1/22!",0,0,0,0,0,0
2023-02-07 11:54:21,"17",0,"17","17",TikTok Ads,3,2023-02-02,378,0,0,AD_STATUS_DONE,"3 words: Get. Rewarded. Faster. Now thru 2/5,get 2x Rewards on your Wawa faves, all day, every day!",0,0,1,0,0,356
2023-02-07 11:54:21,"41",1,"41","41",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Free Delivery on the Wawa App! Now thru 6/5.,0,0,0,0,0,0
2023-02-07 11:54:21,"48",0,"48","48",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Be a superfan! Download the Wawa App now!,3,0,0,0,0,0
2023-02-07 11:54:21,"27",0,"27","27",TikTok Ads,0,2023-02-02,438,0,0,AD_STATUS_DELIVERY_OK,Hits different each time 🔥 #fyp #wawa #wawarun,0,0,0,0,0,420
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Install the Wawa App today and order your faves!,0,0,0,0,0,0
2023-02-07 11:54:21,"28",0,"28","28",TikTok Ads,369,2023-02-02,45127,0,0,AD_STATUS_DONE,Salted White Mocha slays all day. Limited time only! Order your new fave bev on the Wawa App.,0,0,131,0,0,40392
2023-02-07 11:54:21,"36",0,"36","36",TikTok Ads,62,2023-02-02,7328,0,0,AD_STATUS_DONE,"Hey Brisket, nice to meat you. Sandwich, Panini, or Mac & Cheese. Order in store or on the Wawa App.",0,0,37,0,0,6529
2023-02-07 11:54:21,"1",0,"1","1",TikTok Ads,53,2023-02-02,30187,0,0,AD_STATUS_DONE,Did someone say “Maple Coffee Cake Coffee”? Absolutely yes. Pour a cup today!,0,0,70,0,0,28423
2023-02-07 11:54:21,"32",0,"32","32",TikTok Ads,413,2023-02-02,129979,0,0,AD_STATUS_DONE,"Thirsty for something new and delicious? Well let me put you on to my new favorite drink… @wawa Salted White Mocha limited-time only drinks are soo good!! My favorites are the Hot Latte, Cream Smoothie, and Cold Brew! Whether you prefer your drinks hot, iced, or frozen, Wawa has something for you. I like to conveniently order through the Wawa App. Download the app now to start your order. I highly recommend trying a Salted White Mocha drink. Trust me, your taste buds will thank you 🤤 #Partner #Wawa #WawaDrinks ",0,0,325,0,0,121993
2023-02-07 11:54:21,"20",0,"20","20",TikTok Ads,73,2023-02-02,9954,0,0,AD_STATUS_DONE,Say it with us: Brisket. SEASON. Order yours in store or on the Wawa App today!,0,0,42,0,0,8993
2023-02-07 11:54:21,"22",0,"22","22",TikTok Ads,0,2023-02-02,15716,0,0,AD_STATUS_DONE,Come with me on a #WawaRun! So excited to kick off an exciting collab with @Wawa by picking up some of my ultimate Wawa favs! The paninis have been my go-to lunch lately and I love being able to customize them with all of my favorite ingredients. What is your go-to Wawa order?! #phillyfoodies #partner ,0,0,35,0,0,14837
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,125,2023-02-02,19778,0,0,AD_STATUS_DONE,Say it with us: Brisket. SEASON. Order yours in store or on the Wawa App today!,0,0,66,0,0,17830
2023-02-07 11:54:21,"27",0,"27","27",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_DONE,"Try our NEW Ciabatta sandwiches, and your taste buds will thank you later 💅 #wawa #fyp #wawarun #bruschetta #ciabatta",0,0,0,0,0,0
2023-02-07 11:54:21,"2",0,"2","2",TikTok Ads,0,2023-02-02,37812,0,0,AD_STATUS_DONE,Maple Coffee Cake ☕️ on our mind. #wawa #fyp #wawarun #coffee,0,0,73,0,0,35151
2023-02-07 11:54:21,"35",0,"35","35",TikTok Ads,452,2023-02-02,57537,0,0,AD_STATUS_DONE,Salted White Mocha slays all day. Limited time only! Order your new fave bev on the Wawa App.,0,0,160,0,0,51511
2023-02-07 11:54:21,"49",0,"49","49",TikTok Ads,5,2023-02-02,3250,0,0,AD_STATUS_DONE,You could be earning 2x Rewards thru 2/5...You signin' up for Wawa Rewards?!,0,0,1,0,0,3047
2023-02-07 11:54:21,"9",0,"9","9",TikTok Ads,1,2023-02-02,1390,0,0,AD_STATUS_DONE,Give us *ALL* the Maple Coffee Cake Coffee. Pour a cup today!,0,0,0,0,0,1291
2023-02-07 11:54:21,"38",0,"38","38",TikTok Ads,0,2023-02-02,0,0,0,AD_STATUS_CAMPAIGN_DISABLE,Always a good day for a hoagie. Get $1 off ANY Classic until 3/13 at checkout!,0,0,0,0,0,0
